Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,consent,state,gender,age,pid_3 - Selected Choice,pid_3 - Other (please specify) - Text,pid_rep,pid_dem,pid_ind,pol_interest,ft_dems,ft_reps,We'd like to understand how you think various measures of the economy performed in 2019.When answ - The nation's economy,We'd like to understand how you think various measures of the economy performed in 2019.When answ - The level of unemployment,We'd like to understand how you think various measures of the economy performed in 2019.When answ - Inflation,reps_economy - No Name - - Got better,reps_economy - No Name - - Stayed about the same,reps_economy - No Name - - Got worse,dems_economy - No Name - - Got better,dems_economy - No Name - - Stayed about the same,dems_economy - No Name - - Got worse,reps_unemployment - No Name - - Got better,reps_unemployment - No Name - - Stayed about the same,reps_unemployment - No Name - - Got worse,dems_unemployment - No Name - - Got better,dems_unemployment - No Name - - Stayed about the same,dems_unemployment - No Name - - Got worse,reps_inflation - No Name - - Got better,reps_inflation - No Name - - Stayed about the same,reps_inflation - No Name - - Got worse,dems_inflation - No Name - - Got better,dems_inflation - No Name - - Stayed about the same,dems_inflation - No Name - - Got worse,gop_unemployment,gop_inflation,obama_unemployment,obama_inflation,trump_masks,latino,race - Selected Choice,race - Other - Text,education,sleep,prosthetic,blind,deaf,gang,family_gang,hits,date,sincerity,randomization_1
6/29/20 11:19,6/29/20 11:25,0,69.1.25.160,100,336,1,6/29/20 11:25,R_27qx24xQ1eoVeNP,,,,,34.70950317,-86.73609924,anonymous,EN,1,1,2,3,3,,,,2,7,7,3,4,4,4,80,10,10,40,40,20,100,0,0,30,40,30,40,40,20,0,40,60,2,1,,,2,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 11:08,6/29/20 11:25,0,196.16.111.201,100,1000,1,6/29/20 11:25,R_23atmD7HS5by3ay,,,,,34.05439758,-118.2440033,anonymous,EN,1,5,1,3,2,,1,,,8,9,6,4,5,1,50,30,20,60,40,0,40,40,20,40,50,10,50,50,0,60,40,0,2,2,,,3,1,3,,6,2,1,1,1,2,2,3,29-06-2020,5,congress
6/29/20 10:56,6/29/20 11:25,0,68.33.186.221,100,1758,1,6/29/20 11:25,R_1rcPetZYdRsE1t5,,,,,39.29570007,-76.62889862,anonymous,EN,1,21,1,4,3,,,,3,10,4,3,1,1,4,80,10,10,55,35,10,85,10,5,70,20,10,20,70,10,10,75,15,2,1,,,4,2,4,,6,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:57,6/29/20 11:25,0,35.138.238.49,100,1684,1,6/29/20 11:25,R_3V3bpaaeHQuDsFH,,,,,28.22380066,-82.45490265,anonymous,EN,1,10,1,4,2,,2,,,8,1,6,1,1,4,80,15,5,50,35,15,85,10,5,60,35,5,30,60,10,30,60,10,1,1,,,0,2,1,,3,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 11:11,6/29/20 11:25,0,107.175.17.12,100,852,1,6/29/20 11:25,R_26bFdlmau0XmDld,,,,,34.05490112,-118.2577972,anonymous,EN,1,5,1,3,2,,1,,,8,2,9,1,1,1,60,30,10,40,40,20,70,20,10,40,40,20,60,30,10,35,45,20,,,1,1,5,1,1,,5,3,2,2,2,2,2,2,29/06/2020,1,obama
6/29/20 11:23,6/29/20 11:25,0,24.255.6.46,100,120,1,6/29/20 11:25,R_1Fb68RtEU6xOPtW,,,,,33.35040283,-111.7819977,anonymous,EN,1,3,1,4,3,,,,2,5,0,0,5,5,5,75,10,15,10,50,40,75,10,15,10,50,40,50,40,10,10,10,80,1,1,,,0,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 11:21,6/29/20 11:26,0,70.104.139.190,100,263,1,6/29/20 11:26,R_1r9AYTxLZ7KGHHR,,,,,40.81359863,-73.93840027,anonymous,EN,1,33,2,4,1,,,2,,6,5,5,1,1,4,70,30,0,30,40,30,80,20,0,40,40,20,40,55,5,10,70,20,,,1,2,0,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:18,6/29/20 11:26,0,174.60.71.230,100,449,1,6/29/20 11:26,R_2rxAAkx9BbiQ7IE,,,,,40.09579468,-77.03450012,anonymous,EN,1,3,2,3,1,,,1,,8,8,3,4,1,5,50,14,36,14,35,51,28,32,40,49,11,40,19,33,48,71,13,16,3,1,,,0,2,1,,5,3,2,2,2,1,2,4,6/29/20,1,congress
6/29/20 11:14,6/29/20 11:26,0,192.158.234.221,100,696,1,6/29/20 11:26,R_2YA604Aytr5gN9h,,,,,44.01849365,-121.2984009,anonymous,EN,1,15,1,3,1,,,1,,6,7,4,4,5,4,20,50,30,40,50,10,20,60,20,30,60,10,30,40,30,40,50,10,,,1,1,3,2,1,,5,3,1,2,2,1,1,4,6/29/20,3,obama
6/29/20 11:15,6/29/20 11:26,0,65.49.126.98,100,660,1,6/29/20 11:26,R_1guxxv3M1yi7sT9,,,,,37.5625,-122.0003967,anonymous,EN,1,5,1,3,1,,,2,,7,7,2,4,5,5,30,20,50,25,55,20,55,12,33,42,41,17,33,27,40,17,46,37,1,1,,,3,2,2,,5,3,2,2,2,2,2,3,29/06/2020,2,congress
6/29/20 11:13,6/29/20 11:26,0,104.192.69.247,100,803,1,6/29/20 11:26,R_qOUR59cG2dVIg4F,,,,,35.13130188,-84.875,anonymous,EN,1,39,1,3,1,,,1,,7,6,5,4,5,4,10,40,50,20,50,30,20,50,30,15,60,25,15,65,20,25,45,30,,,2,2,1,2,1,,5,3,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 10:55,6/29/20 11:26,0,66.66.156.204,100,1846,1,6/29/20 11:26,R_3HFURBQfkR3tAC9,,,,,43.22070313,-77.59919739,anonymous,EN,1,5,2,3,2,,1,,,8,9,9,4,1,1,50,25,25,50,25,25,50,30,20,50,30,20,50,25,25,50,25,25,1,1,,,50,2,1,,5,2,2,2,2,2,2,1,6/29/20,3,congress
6/29/20 10:58,6/29/20 11:26,0,185.170.56.100,100,1717,1,6/29/20 11:26,R_3M5PjsRM1bpEiqg,,,,,41.84829712,-87.65170288,anonymous,EN,1,10,2,5,2,,1,,,8,9,8,5,5,1,20,20,60,60,10,30,30,30,40,30,40,30,40,20,40,50,30,20,,,1,2,2,2,1,,5,3,2,2,2,1,2,1,6/29/20,3,obama
6/29/20 11:01,6/29/20 11:26,0,24.28.108.163,100,1519,1,6/29/20 11:26,R_ZfndLcVUWuRoK9X,,,,,30.45480347,-97.7664032,anonymous,EN,1,23,2,3,1,,,1,,8,7,7,4,1,5,20,52,28,0,0,0,20,50,30,20,30,50,30,20,50,30,40,30,2,1,,,3,2,1,,5,4,2,2,2,1,1,2,29/06/2020,2,congress
6/29/20 10:59,6/29/20 11:26,0,38.68.52.151,100,1654,1,6/29/20 11:26,R_xx9SNBzF0UmZuBb,,,,,37.75100708,-97.8219986,anonymous,EN,1,29,1,4,2,,1,,,9,3,7,4,5,4,50,40,10,50,40,10,50,40,10,50,40,10,50,40,10,45,45,10,1,2,,,2,2,1,,5,3,2,2,2,2,2,1,29/06/2020,3,congress
6/29/20 11:13,6/29/20 11:26,0,72.17.88.13,100,785,1,6/29/20 11:26,R_2X53ykA3Mviftt1,,,,,28.62249756,-81.43170166,anonymous,EN,1,10,1,6,1,,,2,,9,7,1,1,1,1,20,40,40,50,25,25,20,40,40,50,25,25,20,40,40,50,25,25,2,1,,,1,2,2,,6,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 11:01,6/29/20 11:27,0,73.155.27.163,100,1549,1,6/29/20 11:27,R_3HjMKRy5cWCLVuN,,,,,29.5717926,-95.13050079,anonymous,EN,1,45,1,4,2,,1,,,8,5,8,5,5,5,20,30,50,20,20,60,20,30,50,30,30,40,20,30,50,40,30,30,,,1,2,500,2,2,,5,2,2,2,2,2,1,2,29/06/2020,4,obama
6/29/20 11:19,6/29/20 11:27,0,98.255.245.125,100,440,1,6/29/20 11:27,R_1C8PUkUVdjbuExC,,,,,37.04020691,-120.0335007,anonymous,EN,1,29,1,5,2,,1,,,8,0,8,4,5,1,40,40,20,40,30,30,30,30,40,30,50,20,20,40,40,40,10,50,,,1,2,30,1,2,,5,4,1,1,1,1,1,3,6/29/20,3,obama
6/29/20 11:24,6/29/20 11:27,0,107.134.81.242,100,161,1,6/29/20 11:27,R_1F2O9OhICcyXvCd,,,,,41.56790161,-87.53800201,anonymous,EN,1,14,1,3,2,,2,,,7,2,7,4,4,4,50,20,30,10,50,40,60,20,20,50,20,30,60,20,20,30,50,20,,,1,1,6,2,1,,3,2,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:57,6/29/20 11:27,0,72.202.60.101,100,1767,1,6/29/20 11:27,R_2EzROmiGxEpkBxP,,,,,36.20379639,-115.225502,anonymous,EN,1,29,1,3,1,,,1,,8,9,1,4,4,5,90,5,5,20,10,70,70,20,10,10,20,70,60,20,20,30,20,50,,,1,1,4,2,4,,4,4,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:18,6/29/20 11:27,0,65.132.105.118,100,543,1,6/29/20 11:27,R_2dm4nVCMa4HLSDN,,,,,28.30560303,-81.41970062,anonymous,EN,1,3,2,5,2,,1,,,8,4,10,5,4,5,20,20,60,10,20,70,80,15,5,50,30,20,70,20,10,30,30,40,,,1,1,0,2,1,,5,3,2,2,2,2,2,4,6/30/20,1,obama
6/29/20 11:08,6/29/20 11:27,0,73.72.119.197,100,1158,1,6/29/20 11:27,R_1dgVVHsSqAJ3gRe,,,,,41.92089844,-87.70429993,anonymous,EN,1,14,1,4,3,,,,1,7,7,6,4,1,4,50,40,10,20,30,50,50,30,20,30,20,50,50,30,20,20,60,20,2,1,,,1000,2,1,,5,3,1,1,1,2,2,2,29/06/2020,3,congress
6/29/20 10:56,6/29/20 11:28,0,12.187.175.72,100,1878,1,6/29/20 11:28,R_3lJPZAIQXMKbkxJ,,,,,39.68139648,-104.8836975,anonymous,EN,1,33,2,3,1,,,2,,5,9,5,5,4,4,70,20,10,50,30,20,50,40,10,40,40,20,20,70,10,20,60,20,,,2,1,2,1,1,,5,3,2,2,2,2,2,3,29/06/2020,1,obama
6/29/20 11:24,6/29/20 11:28,0,137.25.225.78,100,251,1,6/29/20 11:28,R_1LomTsV021XgwKs,,,,,33.92579651,-117.4898987,anonymous,EN,1,5,1,3,2,,1,,,7,8,10,4,4,4,50,30,20,20,30,50,60,30,10,20,30,50,50,30,20,30,40,30,,,2,2,3,2,1,,5,3,2,2,2,2,2,1,29/06/2020,1,obama
6/29/20 11:23,6/29/20 11:28,0,63.117.154.195,100,274,1,6/29/20 11:28,R_eIOeSn4G9IaBZKx,,,,,38.64379883,-77.3451004,anonymous,EN,1,38,1,6,2,,2,,,5,5,7,4,1,1,40,30,30,40,30,30,30,30,40,40,30,30,40,30,30,30,30,40,2,2,,,0,2,1,,4,3,2,2,2,2,2,2,6/29/20,2,congress
6/29/20 11:18,6/29/20 11:28,0,24.28.168.145,100,617,1,6/29/20 11:28,R_XFnLoAupdvTi1rz,,,,,31.83779907,-106.538002,anonymous,EN,1,33,2,5,2,,1,,,6,8,8,4,5,4,30,33,37,36,34,30,41,29,30,20,45,35,32,38,30,27,33,40,2,1,,,3,1,2,,5,2,1,1,1,1,1,2,6/29/20,3,congress
6/29/20 11:17,6/29/20 11:28,0,65.27.21.121,100,640,1,6/29/20 11:28,R_2uUnfLD5DabzcUx,,,,,39.10910034,-84.60820007,anonymous,EN,1,36,2,4,2,,1,,,7,6,8,4,5,4,20,30,50,25,25,50,30,35,35,30,30,40,30,30,40,30,30,40,2,2,,,5,1,2,,5,3,2,2,2,2,2,3,6/29/20,1,congress
6/29/20 11:20,6/29/20 11:28,0,68.1.199.142,100,471,1,6/29/20 11:28,R_zd9LFNYbhO3vF4t,,,,,36.19619751,-115.263298,anonymous,EN,1,5,1,6,2,,1,,,9,8,10,1,4,1,25,35,40,35,35,30,26,47,27,55,23,22,23,45,32,23,46,31,1,2,,,6,1,2,,6,3,1,1,2,1,1,2,6/29/20,4,congress
6/29/20 11:18,6/29/20 11:28,0,172.245.5.154,100,636,1,6/29/20 11:28,R_rdWinHN1HGnYkvf,,,,,37.75100708,-97.8219986,anonymous,EN,1,5,1,4,3,,,,1,6,5,3,4,5,4,30,10,60,30,10,60,30,10,60,50,10,40,30,20,50,50,10,40,3,3,,,1,2,1,,3,3,2,2,2,1,2,1,6/29/20,3,congress
6/29/20 11:18,6/29/20 11:28,0,173.66.109.48,100,646,1,6/29/20 11:28,R_1K0zyjKg2IdZkVw,,,,,39.08279419,-77.16739655,anonymous,EN,1,21,1,3,1,,,2,,9,8,1,1,1,5,95,4,1,60,35,5,80,18,2,50,45,5,65,30,5,20,60,20,2,1,,,1,2,4,,6,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 11:22,6/29/20 11:29,0,98.227.166.199,100,398,1,6/29/20 11:29,R_yKBu6PfaIzt0NKp,,,,,41.25349426,-87.84739685,anonymous,EN,1,14,1,4,3,,,,2,7,7,4,4,5,4,35,60,5,25,45,30,62,28,10,58,20,22,54,35,11,27,32,41,,,2,2,2,1,1,,5,3,1,1,1,1,1,1,6/29/20,3,obama
6/29/20 10:52,6/29/20 11:29,0,98.227.200.73,100,2246,1,6/29/20 11:29,R_QcPnE7WcoTcgbkd,,,,,42.11120605,-88.04389954,anonymous,EN,1,14,2,5,2,,1,,,8,2,10,1,4,4,70,20,10,40,40,20,70,20,10,20,30,50,60,20,20,40,20,40,,,2,2,3,2,1,,5,2,1,2,2,2,2,1,6/29/20,3,obama
6/29/20 11:26,6/29/20 11:29,0,196.17.66.185,100,171,1,6/29/20 11:29,R_O8d0Y13exSQ5dHX,,,,,34.05439758,-118.2440033,anonymous,EN,1,5,1,6,2,,1,,,10,2,10,1,1,1,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,,,1,1,2,1,1,,5,3,2,2,2,2,2,2,6/29/20,2,obama
6/29/20 11:14,6/29/20 11:29,0,73.162.174.7,100,906,1,6/29/20 11:29,R_12nhfqSNGDwzLLp,,,,,37.43710327,-121.895401,anonymous,EN,1,5,1,3,1,,,1,,8,9,4,4,4,4,65,30,5,75,25,0,65,35,0,80,20,0,70,30,0,96,4,0,,,1,1,4,2,3,,5,3,2,2,2,2,2,4,29/06/2020,1,obama
6/29/20 11:24,6/29/20 11:29,0,47.148.165.215,100,297,1,6/29/20 11:29,R_2usMvCio4mLizwO,,,,,34.03489685,-117.6184998,anonymous,EN,1,5,1,3,1,,,2,,8,7,3,4,1,1,60,30,10,20,60,20,40,30,30,20,40,40,30,50,20,20,60,20,,,2,2,2,2,1,,3,2,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:13,6/29/20 11:29,0,73.194.125.47,100,972,1,6/29/20 11:29,R_1ifj1cwpRScZb2q,,,,,40.70530701,-74.08660126,anonymous,EN,1,31,1,3,1,,,1,,8,6,4,4,1,5,30,40,30,45,35,20,30,45,25,40,25,35,60,30,10,30,40,30,2,2,,,1,2,1,,5,3,2,2,2,2,2,2,6/29/20,3,congress
6/29/20 11:20,6/29/20 11:29,0,64.145.93.34,100,540,1,6/29/20 11:29,R_2tfZkRlqzry2V6c,,,,,37.75100708,-97.8219986,anonymous,EN,1,36,1,4,1,,,1,,8,8,3,5,5,5,20,20,60,40,30,30,20,20,60,50,30,20,30,30,40,60,30,10,,,3,3,0,2,1,,5,4,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:23,6/29/20 11:30,0,73.183.167.110,100,368,1,6/29/20 11:30,R_ptIoCjueab4isdb,,,,,30.05160522,-95.47070313,anonymous,EN,1,45,1,3,2,,1,,,9,8,8,1,4,1,30,30,40,20,40,40,50,20,30,60,30,10,70,20,10,40,30,30,,,1,1,6,2,1,,5,4,2,2,2,2,2,2,6/29/20,4,obama
6/29/20 11:18,6/29/20 11:30,0,45.4.199.87,100,713,1,6/29/20 11:30,R_2EGIKb54a65iDbe,,,,,40.75030518,-74.00140381,anonymous,EN,1,33,1,3,3,,,,1,9,10,8,5,4,5,50,25,25,25,50,25,50,45,5,50,30,20,50,30,20,50,30,20,2,2,,,5,2,1,,5,3,1,1,1,1,1,4,6/29/20,2,congress
6/29/20 11:20,6/29/20 11:30,0,24.161.19.209,100,597,1,6/29/20 11:30,R_21ESe9jD6WS22cu,,,,,41.70170593,-73.90779877,anonymous,EN,1,7,2,3,1,,,1,,6,7,6,4,4,4,25,50,25,25,50,25,25,25,50,25,50,25,25,50,25,25,25,50,,,2,2,1,2,1,,5,4,2,2,2,2,2,1,6/29/20,1,obama
6/29/20 11:15,6/29/20 11:30,0,70.122.138.84,100,890,1,6/29/20 11:30,R_1FQFt6WjdPChHFH,,,,,32.84449768,-96.82189941,anonymous,EN,1,45,2,3,1,,,1,,6,8,3,5,5,4,20,20,60,20,10,70,20,30,50,50,30,20,30,20,50,30,20,50,3,3,,,2,2,1,,5,3,2,2,2,2,2,3,6/29/20,3,congress
6/29/20 11:18,6/29/20 11:30,0,65.30.145.34,100,744,1,6/29/20 11:30,R_1KjceT7Rdp8Txwf,,,,,43.11720276,-88.34459686,anonymous,EN,1,51,2,6,2,,1,,,10,1,10,4,4,5,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,0,100,1,1,,,4,2,1,,5,4,2,2,2,2,2,2,6/29/20,1,congress
6/29/20 11:27,6/29/20 11:31,0,72.17.88.154,100,227,1,6/29/20 11:31,R_1i2ud9CgnrPKDyT,,,,,28.62249756,-81.43170166,anonymous,EN,1,21,2,3,1,,,1,,9,9,0,4,1,4,98,2,0,50,30,20,98,2,0,80,5,15,90,2,8,60,25,15,1,1,,,2,2,4,,5,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 11:26,6/29/20 11:31,0,71.72.17.122,100,273,1,6/29/20 11:31,R_3EG4JrzHYgi3lYd,,,,,41.43609619,-82.13500214,anonymous,EN,1,5,1,3,1,,,1,,9,7,4,5,4,5,25,20,55,50,30,20,33,19,48,61,28,11,12,35,53,45,50,5,,,3,3,1,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:26,6/29/20 11:31,0,73.8.213.194,100,281,1,6/29/20 11:31,R_1gGD71aW7ckMG4z,,,,,42.27389526,-89.04740143,anonymous,EN,1,23,1,3,2,,1,,,8,7,9,1,4,4,40,30,30,30,30,40,40,30,30,30,40,30,30,40,30,40,30,30,1,2,,,2,2,1,,6,3,2,2,2,1,1,3,6/29/20,1,congress
6/29/20 11:14,6/29/20 11:31,0,144.202.28.212,100,1042,1,6/29/20 11:31,R_AHdQVZyGB3mMfqF,,,,,33.78379822,-84.44550323,anonymous,EN,1,38,2,5,1,,,1,,9,8,4,4,1,1,45,40,15,50,35,15,35,20,45,40,25,35,40,25,35,50,30,20,,,1,2,2,2,1,,5,3,2,2,2,2,2,2,6/29/20,4,obama
6/29/20 11:08,6/29/20 11:31,0,73.36.223.250,100,1395,1,6/29/20 11:31,R_2CInknTR1DU7WZn,,,,,41.54949951,-88.12349701,anonymous,EN,1,14,2,3,2,,2,,,5,5,5,1,1,4,75,25,0,50,50,0,100,0,0,50,50,0,0,100,0,0,100,0,,,2,2,5,2,1,,3,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:25,6/29/20 11:31,0,73.85.12.33,100,350,1,6/29/20 11:31,R_0qZIYrnfEHVVMfD,,,,,25.77029419,-80.2071991,anonymous,EN,1,10,2,3,3,,,,3,4,2,0,4,4,5,90,10,0,0,40,60,80,10,10,20,70,10,40,55,5,20,60,20,,,1,1,1,2,2,,4,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:18,6/29/20 11:31,0,174.128.226.18,100,824,1,6/29/20 11:31,R_2zDeDi8CZERGhVv,,,,,39.75010681,-104.995697,anonymous,EN,1,21,1,3,3,,,,2,8,10,5,4,4,4,70,30,0,40,40,20,60,20,20,40,50,10,40,40,20,30,40,30,,,1,1,2,2,2,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:10,6/29/20 11:31,0,198.23.242.158,100,1274,1,6/29/20 11:31,R_3iEF6oV6MsqyQsI,,,,,37.75100708,-97.8219986,anonymous,EN,1,49,1,5,1,,,1,,10,10,0,4,5,5,70,4,26,22,20,58,56,35,9,29,53,18,50,20,30,10,53,37,3,3,,,0,2,1,,5,2,2,2,1,2,1,1,29/06/2020,1,congress
6/29/20 11:23,6/29/20 11:32,0,198.228.135.134,100,537,1,6/29/20 11:32,R_1KrOICwoeZPmLTZ,,,,,34.17120361,-118.5186005,anonymous,EN,1,5,2,6,1,,,1,,9,10,1,4,5,5,50,25,25,25,50,25,50,25,25,25,50,25,25,25,50,50,40,10,2,2,,,10,2,1,,5,3,2,2,2,2,2,2,29/06/2020,1,congress
6/29/20 11:19,6/29/20 11:32,0,107.207.112.237,100,766,1,6/29/20 11:32,R_1gILwGLl57bKQYy,,,,,26.6598053,-80.24289703,anonymous,EN,1,10,1,3,3,,,,2,10,9,0,4,4,4,65,30,5,8,65,27,66,30,4,3,82,15,20,73,7,4,78,18,,,2,2,4,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:28,6/29/20 11:32,0,76.72.36.109,100,268,1,6/29/20 11:32,R_3fxwi05zgZ7Uzoh,,,,,30.23599243,-92.00749969,anonymous,EN,1,19,1,4,2,,2,,,6,3,6,1,1,1,75,10,15,50,25,25,33,33,34,25,50,25,60,20,20,25,50,25,,,2,2,5,2,1,,5,3,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 11:12,6/29/20 11:32,0,75.177.104.109,100,1184,1,6/29/20 11:32,R_1jwUByJE8hz5701,,,,,36.50019836,-80.61630249,anonymous,EN,1,34,2,4,2,,1,,,6,0,10,1,1,4,70,25,5,20,60,20,40,50,10,20,60,20,33,34,33,20,60,20,1,1,,,0,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 11:17,6/29/20 11:32,0,73.164.74.3,100,884,1,6/29/20 11:32,R_2VgUEXNGGi1OMqg,,,,,44.93539429,-93.16940308,anonymous,EN,1,3,2,5,1,,,1,,9,8,6,1,4,4,20,60,20,40,30,30,30,50,20,35,50,15,30,45,25,35,45,20,1,1,,,2,2,1,,5,3,2,2,2,2,1,2,6/29/20,1,congress
6/29/20 11:18,6/29/20 11:32,0,50.104.89.6,100,848,1,6/29/20 11:32,R_3j6W6Bzk28gpwkU,,,,,41.13710022,-85.06369781,anonymous,EN,1,39,1,3,1,,,1,,7,7,6,4,1,1,40,40,20,50,40,10,40,40,20,50,30,20,40,20,40,40,40,20,,,2,3,4,1,1,,5,3,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 11:04,6/29/20 11:32,0,155.254.17.233,100,1688,1,6/29/20 11:32,R_3Odg1PwI6UXD46e,,,,,44.01849365,-121.2984009,anonymous,EN,1,24,1,3,1,,,1,,8,8,4,4,4,4,30,40,30,50,30,20,40,30,30,20,40,40,50,25,25,50,25,25,2,1,,,3,2,1,,5,3,2,2,2,2,2,4,29/06/2020,2,congress
6/29/20 10:55,6/29/20 11:32,0,70.250.74.160,100,2267,1,6/29/20 11:32,R_x9jaGMAf66O0TC1,,,,,34.10780334,-84.50260162,anonymous,EN,1,11,2,3,1,,,1,,5,7,3,1,1,4,64,18,18,51,17,32,68,13,19,47,29,24,56,32,12,55,33,12,,,1,1,4,2,2,,3,3,2,2,2,2,2,3,6/29/20,1,obama
6/29/20 11:14,6/29/20 11:32,0,71.225.16.214,100,1095,1,6/29/20 11:33,R_3HSrc3aGfKbwop8,,,,,40.21040344,-74.82779694,anonymous,EN,1,39,1,6,2,,1,,,9,0,10,1,1,4,95,5,0,10,10,80,50,50,0,80,10,10,25,50,25,15,25,60,1,1,,,0,1,1,,5,3,2,2,2,2,2,3,6/29/20,1,congress
6/29/20 11:27,6/29/20 11:33,0,73.25.221.251,100,324,1,6/29/20 11:33,R_12uoQfCCjbuG1o8,,,,,45.54719543,-122.6417007,anonymous,EN,1,29,1,4,1,,,1,,8,7,8,5,4,1,25,30,45,25,25,50,50,25,25,25,25,50,30,30,40,20,40,40,,,2,1,2,2,1,,6,2,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 11:24,6/29/20 11:33,0,75.109.188.53,100,519,1,6/29/20 11:33,R_1QMKsszFAe3DKqE,,,,,31.959198,-95.26730347,anonymous,EN,1,45,1,3,1,,,1,,8,7,10,1,4,1,35,45,20,45,40,15,30,40,30,50,20,30,35,45,20,25,30,45,1,2,,,10,1,2,,6,3,1,1,1,1,1,3,6/29/20,2,congress
6/29/20 11:08,6/29/20 11:33,0,68.96.106.90,100,1494,1,6/29/20 11:33,R_1mgFN9eY6GdZw7D,,,,,36.15020752,-115.0335999,anonymous,EN,1,29,2,5,2,,1,,,6,7,7,4,1,4,10,50,40,15,55,30,20,60,20,19,31,50,30,40,30,30,20,50,1,3,,,1,1,1,,6,4,2,2,2,2,2,2,6/29/20,2,congress
6/29/20 11:28,6/29/20 11:33,0,162.202.248.18,100,328,1,6/29/20 11:33,R_3QO2CtQlcXsujOp,,,,,33.87910461,-117.9821014,anonymous,EN,1,29,2,4,2,,1,,,9,7,10,5,4,5,75,25,0,25,50,25,50,50,0,25,25,50,75,25,0,25,50,25,,,1,1,1,2,2,,6,3,1,1,1,1,1,3,6/29/20,2,obama
6/29/20 11:23,6/29/20 11:33,0,68.169.134.65,100,606,1,6/29/20 11:33,R_1HhimI1d1tAnegc,,,,,35.15870667,-85.21630096,anonymous,EN,1,42,2,5,2,,1,,,9,5,9,4,5,4,60,30,10,30,50,20,60,35,5,40,40,20,70,30,0,50,30,20,,,2,2,2,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:13,6/29/20 11:33,0,192.200.158.173,100,1209,1,6/29/20 11:33,R_2zkgs0W7wT6WOEI,,,,,33.44129944,-112.042099,anonymous,EN,1,21,1,4,1,,,1,,5,10,5,1,4,4,40,30,30,50,20,30,50,10,40,60,30,10,40,30,30,30,40,30,1,1,,,2,2,1,,6,3,2,2,2,2,2,4,29/06/2020,1,congress
6/29/20 11:21,6/29/20 11:33,0,47.157.51.106,100,731,1,6/29/20 11:33,R_33yG4vk8uQhIAwC,,,,,34.15350342,-117.8457031,anonymous,EN,1,5,1,3,1,,,1,,7,8,3,1,4,1,70,10,20,80,10,10,60,20,20,90,5,5,70,10,20,80,20,0,1,1,,,4,2,1,,6,3,2,2,2,1,1,3,29/06/2020,2,congress
6/29/20 11:18,6/29/20 11:33,0,74.130.255.167,100,937,1,6/29/20 11:33,R_2ydxjtayV2WL5Gh,,,,,36.9375,-86.44809723,anonymous,EN,1,18,2,5,2,,1,,,8,5,8,4,5,4,40,30,30,30,40,30,40,30,30,30,40,30,45,25,30,25,30,45,,,2,1,125,2,1,,5,2,1,1,1,1,2,3,29/06/2020,3,obama
6/29/20 11:19,6/29/20 11:34,0,73.162.217.171,100,887,1,6/29/20 11:34,R_2qDwZvfnCcUOG46,,,,,37.73530579,-122.3731995,anonymous,EN,1,5,2,3,2,,2,,,8,5,5,1,4,4,70,20,10,30,20,50,50,40,10,20,50,30,50,40,10,20,50,30,2,2,,,2,2,2,,5,3,2,2,2,2,2,3,6/29/20,1,congress
6/29/20 11:04,6/29/20 11:34,0,198.228.132.104,100,1769,1,6/29/20 11:34,R_ZsAYx67pdB2Iaml,,,,,34.17120361,-118.5186005,anonymous,EN,1,5,1,7,2,,1,,,8,7,9,1,4,5,35,45,20,30,20,50,33,66,1,22,55,23,11,55,34,44,33,23,2,1,,,1,1,1,,5,3,1,1,1,1,2,2,6/29/20,3,congress
